1,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.61,780,317,809,341
1,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.69,746,602,779,623
1,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.72,836,665,862,690
1,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.73,955,504,999,535
1,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.73,924,650,960,677
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.61
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.69
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.72
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.73
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.73
2,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.61,780,317,809,341
2,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.69,746,602,779,623
2,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.72,836,665,862,690
2,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.73,955,504,999,535
2,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.74,924,650,960,676
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.61
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.69
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.72
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.73
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.74
3,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.61,780,317,809,341
3,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.69,746,602,779,623
3,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.72,836,665,862,690
3,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.73,955,504,999,535
3,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.73,924,650,960,677
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.61
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.69
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.72
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.73
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.73
4,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.61,780,317,809,341
4,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.69,746,602,779,623
4,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.72,836,665,862,690
4,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.73,924,649,960,676
4,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.73,955,505,998,535
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.61
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.69
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.72
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.73
Angle_2_Sep17_1_Min_Sync.mp4,bird,0.73
5,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.46,960,493,990,520
5,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_2_Sep17_1_Min_Sync.mp4,0,bird,0.61,779,317,809,341
