1,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.74,1770,557,1822,600
1,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.85,960,581,1049,638
1,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.85,1093,577,1144,618
1,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.86,1503,566,1586,611
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.74
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.85
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.85
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.86
2,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.73,1770,557,1822,600
2,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.85,960,581,1048,638
2,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.85,1093,577,1144,618
2,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.86,1504,566,1586,611
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.73
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.85
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.85
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.86
3,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.71,1770,557,1822,600
3,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.85,960,581,1049,638
3,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.85,1093,577,1144,618
3,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.86,1503,566,1586,611
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.71
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.85
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.85
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.86
4,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.71,1770,557,1822,600
4,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.85,960,581,1048,638
4,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.85,1093,577,1144,618
4,/Users/ethanhaque/repos/Aviary-Project/videos/Angle_1_Sep17_1_Min_Sync.mp4,0,bird,0.86,1503,566,1586,611
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.71
Angle_1_Sep17_1_Min_Sync.mp4,bird,0.85
